,sequence,gdaxi,ftse,gspc
,,,,
Date,,,,
2015-09-15,18026.48046875,10188.1298828125,6137.60009765625,1978.0899658203125
2015-09-16,18171.599609375,10227.2099609375,6229.2001953125,1995.31005859375
2015-09-17,18432.26953125,10229.580078125,6187.0,1990.199951171875
2015-09-18,18070.2109375,9916.16015625,6104.10009765625,1958.030029296875
2015-09-21,18070.2109375,9948.509765625,6108.7001953125,1966.969970703125
2015-09-22,18070.2109375,9570.66015625,5935.7998046875,1942.739990234375
2015-09-23,18070.2109375,9612.6201171875,6032.2001953125,1938.760009765625
2015-09-24,17571.830078125,9427.6396484375,5961.5,1932.239990234375
2015-09-25,17880.509765625,9688.5302734375,6109.0,1931.3399658203125
2015-09-28,17645.109375,9483.5498046875,5958.89990234375,1881.77001953125
2015-09-29,16930.83984375,9450.400390625,5909.2001953125,1884.0899658203125
2015-09-30,17388.150390625,9660.4404296875,6061.60009765625,1920.030029296875
2015-10-01,17722.419921875,9509.25,6072.5,1923.8199462890625
2015-10-02,17725.130859375,9553.0703125,6130.0,1951.3599853515625
2015-10-05,18005.490234375,9814.7900390625,6298.89990234375,1987.050048828125
2015-10-06,18186.099609375,9902.830078125,6326.2001953125,1979.9200439453125
2015-10-07,18322.98046875,9970.400390625,6336.39990234375,1995.8299560546875
2015-10-08,18141.169921875,9993.0703125,6374.7998046875,2013.4300537109375
2015-10-09,18438.669921875,10096.599609375,6416.2001953125,2014.8900146484375
2015-10-12,18438.669921875,10119.830078125,6371.2001953125,2017.4599609375
2015-10-13,18234.740234375,10032.8203125,6342.2998046875,2003.68994140625
2015-10-14,17891.0,9915.849609375,6269.60009765625,1994.239990234375
2015-10-15,18096.900390625,10064.7998046875,6338.7001953125,2023.8599853515625
2015-10-16,18291.80078125,10104.4296875,6378.0,2033.1099853515625
2015-10-19,18131.23046875,10164.3095703125,6352.2998046875,2033.6600341796875
2015-10-20,18207.150390625,10147.6796875,6345.10009765625,2030.77001953125
2015-10-21,18554.279296875,10238.099609375,6348.39990234375,2018.93994140625
2015-10-22,18435.869140625,10491.9697265625,6376.2998046875,2052.510009765625
2015-10-23,18825.30078125,10794.5400390625,6444.10009765625,2075.14990234375
2015-10-26,18947.119140625,10801.33984375,6417.0,2071.179931640625
2015-10-27,18777.0390625,10692.1904296875,6365.2998046875,2065.889892578125
2015-10-28,18903.01953125,10831.9599609375,6437.7998046875,2090.35009765625
2015-10-29,18935.7109375,10800.83984375,6395.7998046875,2089.409912109375
2015-10-30,19083.099609375,10850.1396484375,6361.10009765625,2079.360107421875
2015-11-02,18683.240234375,10950.669921875,6361.7998046875,2104.050048828125
2015-11-03,18683.240234375,10951.150390625,6383.60009765625,2109.7900390625
2015-11-04,18926.91015625,10845.240234375,6412.89990234375,2102.31005859375
2015-11-05,19116.41015625,10887.740234375,6364.89990234375,2099.929931640625
2015-11-06,19265.599609375,10988.0302734375,6353.7998046875,2099.199951171875
2015-11-09,19642.740234375,10815.4501953125,6295.2001953125,2078.580078125
2015-11-10,19671.259765625,10832.51953125,6275.2998046875,2081.719970703125
2015-11-11,19691.390625,10907.8701171875,6297.2001953125,2075.0
2015-11-12,19697.76953125,10782.6298828125,6178.7001953125,2045.969970703125
2015-11-13,19596.91015625,10708.400390625,6118.2998046875,2023.0400390625
2015-11-16,19393.689453125,10713.23046875,6146.39990234375,2053.18994140625
2015-11-17,19630.630859375,10971.0400390625,6268.7998046875,2050.43994140625
2015-11-18,19649.1796875,10959.9501953125,6279.0,2083.580078125
2015-11-19,19859.810546875,11085.4404296875,6329.89990234375,2081.239990234375
2015-11-20,19879.810546875,11119.830078125,6334.60009765625,2089.169921875
2015-11-23,19879.810546875,11092.3095703125,6305.5,2086.590087890625
2015-11-24,19924.890625,10933.990234375,6277.2001953125,2089.139892578125
2015-11-25,19847.580078125,11169.5400390625,6337.60009765625,2088.8701171875
2015-11-26,19944.41015625,11320.76953125,6393.10009765625,2088.8701171875
2015-11-27,19883.939453125,11293.759765625,6375.2001953125,2090.110107421875
2015-11-30,19747.470703125,11382.23046875,6356.10009765625,2080.409912109375
2015-12-01,20012.400390625,11261.240234375,6395.7001953125,2102.6298828125
2015-12-02,19938.130859375,11190.01953125,6420.89990234375,2079.510009765625
2015-12-03,19939.900390625,10789.240234375,6275.0,2049.6201171875
2015-12-04,19504.48046875,10752.099609375,6238.2998046875,2091.68994140625
2015-12-07,19698.150390625,10886.08984375,6223.5,2077.070068359375
2015-12-08,19492.599609375,10673.599609375,6135.2001953125,2063.590087890625
2015-12-09,19301.0703125,10592.490234375,6126.7001953125,2047.6199951171875
2015-12-10,19046.55078125,10598.9296875,6088.10009765625,2052.22998046875
2015-12-11,19230.48046875,10340.0595703125,5952.7998046875,2012.3699951171875
2015-12-14,18883.419921875,10139.33984375,5874.10009765625,2021.93994140625
2015-12-15,18565.900390625,10450.3798828125,6017.7998046875,2043.4100341796875
2015-12-16,19049.91015625,10469.259765625,6061.2001953125,2073.070068359375
2015-12-17,19353.560546875,10738.1201171875,6102.5,2041.8900146484375
2015-12-18,18986.80078125,10608.1904296875,6052.39990234375,2005.550048828125
2015-12-21,18916.01953125,10497.76953125,6034.7998046875,2021.1500244140625
2015-12-22,18886.69921875,10488.75,6083.10009765625,2038.969970703125
2015-12-23,18886.69921875,10727.6396484375,6241.0,2064.2900390625
2015-12-24,18789.689453125,10727.6396484375,6241.0,2060.989990234375
2015-12-25,18769.060546875,10727.6396484375,6241.0,2060.989990234375
2015-12-28,18873.349609375,10653.91015625,6241.0,2056.5
2015-12-29,18982.23046875,10860.1396484375,6314.60009765625,2078.360107421875
2015-12-30,19033.7109375,10743.009765625,6274.10009765625,2063.360107421875
2015-12-31,19033.7109375,10743.009765625,6274.10009765625,2043.93994140625
2016-01-01,19033.7109375,10743.009765625,6274.10009765625,2043.93994140625
2016-01-04,18450.98046875,10283.4404296875,6093.39990234375,2012.6600341796875
2016-01-05,18374.0,10310.099609375,6137.2001953125,2016.7099609375
2016-01-06,18191.3203125,10214.01953125,6073.39990234375,1990.260009765625
2016-01-07,17767.33984375,9979.849609375,5954.10009765625,1943.0899658203125
2016-01-08,17697.9609375,9849.33984375,5912.39990234375,1922.030029296875
2016-01-11,17697.9609375,9825.0703125,5871.7998046875,1923.6700439453125
2016-01-12,17218.9609375,9985.4296875,5929.2001953125,1938.6800537109375
2016-01-13,17715.630859375,9960.9599609375,5961.0,1890.280029296875
2016-01-14,17240.94921875,9794.2001953125,5918.2001953125,1921.8399658203125
2016-01-15,17147.109375,9545.26953125,5804.10009765625,1880.3299560546875
2016-01-18,16955.5703125,9521.849609375,5779.89990234375,1880.3299560546875
2016-01-19,17048.369140625,9664.2099609375,5876.7998046875,1881.3299560546875
2016-01-20,16416.189453125,9391.6396484375,5673.60009765625,1859.3299560546875
2016-01-21,16017.259765625,9574.16015625,5773.7998046875,1868.989990234375
2016-01-22,16958.529296875,9764.8798828125,5900.0,1906.9000244140625
2016-01-25,17110.91015625,9736.150390625,5877.0,1877.0799560546875
2016-01-26,16708.900390625,9822.75,5911.5,1903.6300048828125
2016-01-27,17163.919921875,9880.8203125,5990.39990234375,1882.949951171875
2016-01-28,17041.44921875,9639.58984375,5931.7998046875,1893.3599853515625
2016-01-29,17518.30078125,9798.1103515625,6083.7998046875,1940.239990234375
2016-02-01,17865.23046875,9757.8798828125,6060.10009765625,1939.3800048828125
2016-02-02,17750.6796875,9581.0400390625,5922.0,1903.030029296875
2016-02-03,17191.25,9434.8203125,5837.10009765625,1912.530029296875
2016-02-04,17044.990234375,9393.3603515625,5898.7998046875,1915.449951171875
2016-02-05,16819.58984375,9286.23046875,5848.10009765625,1880.050048828125
2016-02-08,17004.30078125,8979.3603515625,5689.39990234375,1853.43994140625
2016-02-09,16085.4404296875,8879.400390625,5632.2001953125,1852.2099609375
2016-02-10,15713.3896484375,9017.2900390625,5672.2998046875,1851.8599853515625
2016-02-11,15713.3896484375,8752.8701171875,5537.0,1829.0799560546875
2016-02-12,14952.6103515625,8967.509765625,5707.60009765625,1864.780029296875
2016-02-15,16022.580078125,9206.83984375,5824.2998046875,1864.780029296875
2016-02-16,16054.4296875,9135.1103515625,5862.2001953125,1895.5799560546875
2016-02-17,15836.3603515625,9377.2099609375,6030.2998046875,1926.8199462890625
2016-02-18,16196.7998046875,9463.6396484375,5972.0,1917.8299560546875
2016-02-19,15967.169921875,9388.0498046875,5950.2001953125,1917.780029296875
2016-02-22,16111.0498046875,9573.58984375,6037.7001953125,1945.5
2016-02-23,16052.0498046875,9416.76953125,5962.2998046875,1921.27001953125
2016-02-24,15915.7900390625,9167.7998046875,5867.2001953125,1929.800048828125
2016-02-25,16140.33984375,9331.48046875,6012.7998046875,1951.699951171875
2016-02-26,16188.41015625,9513.2998046875,6096.0,1948.050048828125
2016-02-29,16026.759765625,9495.400390625,6097.10009765625,1932.22998046875
2016-03-01,16085.509765625,9717.16015625,6152.89990234375,1978.3499755859375
2016-03-02,16746.55078125,9776.6201171875,6147.10009765625,1986.449951171875
2016-03-03,16960.16015625,9751.919921875,6130.5,1993.4000244140625
2016-03-04,17014.779296875,9824.169921875,6199.39990234375,1999.989990234375
2016-03-07,16911.3203125,9778.9296875,6182.39990234375,2001.760009765625
2016-03-08,16783.150390625,9692.8203125,6125.39990234375,1979.260009765625
2016-03-09,16642.19921875,9723.08984375,6146.2998046875,1989.260009765625
2016-03-10,16852.349609375,9498.150390625,6036.7001953125,1989.5699462890625
2016-03-11,16938.869140625,9831.1298828125,6139.7998046875,2022.18994140625
2016-03-14,17233.75,9990.259765625,6174.60009765625,2019.6400146484375
2016-03-15,17117.0703125,9933.849609375,6140.0,2015.9300537109375
2016-03-16,16974.44921875,9983.41015625,6175.5,2027.219970703125
2016-03-17,16936.380859375,9892.2001953125,6201.10009765625,2040.5899658203125
2016-03-18,16724.810546875,9950.7998046875,6189.60009765625,2049.580078125
2016-03-21,16724.810546875,9948.6396484375,6184.60009765625,2051.60009765625
2016-03-22,17048.55078125,9990.0,6192.7001953125,2049.800048828125
2016-03-23,17000.98046875,10022.9296875,6199.10009765625,2036.7099609375
2016-03-24,16892.330078125,9851.349609375,6106.5,2035.93994140625
2016-03-25,17002.75,9851.349609375,6106.5,2035.93994140625
2016-03-28,17134.369140625,9851.349609375,6106.5,2037.050048828125
2016-03-29,17103.529296875,9887.9404296875,6105.89990234375,2055.010009765625
2016-03-30,16878.9609375,10046.6103515625,6203.2001953125,2063.949951171875
2016-03-31,16758.669921875,9965.509765625,6174.89990234375,2059.739990234375
2016-04-01,16164.16015625,9794.6396484375,6146.10009765625,2072.780029296875
2016-04-04,16123.26953125,9822.080078125,6164.7001953125,2066.1298828125
2016-04-05,15732.8203125,9563.3603515625,6091.2001953125,2045.1700439453125
2016-04-06,15715.3603515625,9624.509765625,6161.60009765625,2066.659912109375
2016-04-07,15749.83984375,9530.6201171875,6136.89990234375,2041.9100341796875
2016-04-08,15821.51953125,9622.259765625,6204.39990234375,2047.5999755859375
2016-04-11,15751.1298828125,9682.990234375,6200.10009765625,2041.989990234375
2016-04-12,15928.7900390625,9761.4697265625,6242.39990234375,2061.719970703125
2016-04-13,16381.2197265625,10026.099609375,6362.89990234375,2082.419921875
2016-04-14,16911.05078125,10093.650390625,6365.10009765625,2082.780029296875
2016-04-15,16848.029296875,10051.5703125,6343.7998046875,2080.72998046875
2016-04-18,16275.9501953125,10120.3095703125,6353.5,2094.340087890625
2016-04-19,16874.439453125,10349.58984375,6405.39990234375,2100.800048828125
2016-04-20,16906.5390625,10421.2900390625,6410.2998046875,2102.39990234375
2016-04-21,17363.619140625,10435.73046875,6381.39990234375,2091.47998046875
2016-04-22,17572.490234375,10373.490234375,6310.39990234375,2091.580078125
2016-04-25,17439.30078125,10294.349609375,6260.89990234375,2087.7900390625
2016-04-26,17353.279296875,10259.58984375,6284.5,2091.699951171875
2016-04-27,17290.490234375,10299.830078125,6319.89990234375,2095.14990234375
2016-04-28,16666.05078125,10321.150390625,6322.39990234375,2075.81005859375
2016-04-29,16666.05078125,10038.9697265625,6241.89990234375,2065.300048828125
2016-05-02,16147.3798828125,10123.26953125,6241.89990234375,2081.429931640625
2016-05-03,16147.3798828125,9926.76953125,6185.60009765625,2063.3701171875
2016-05-04,16147.3798828125,9828.25,6112.0,2051.1201171875
2016-05-05,16147.3798828125,9851.8603515625,6117.2998046875,2050.6298828125
2016-05-06,16106.7197265625,9869.9501953125,6125.7001953125,2057.139892578125
2016-05-09,16216.0302734375,9980.490234375,6114.7998046875,2058.68994140625
2016-05-10,16565.189453125,10045.4404296875,6156.7001953125,2084.389892578125
2016-05-11,16579.009765625,9975.3203125,6162.5,2064.4599609375
2016-05-12,16646.33984375,9862.1201171875,6104.2001953125,2064.110107421875
2016-05-13,16412.2109375,9952.900390625,6138.5,2046.6099853515625
2016-05-16,16466.400390625,9952.900390625,6151.39990234375,2066.659912109375
2016-05-17,16652.80078125,9890.1904296875,6167.7998046875,2047.2099609375
2016-05-18,16644.689453125,9943.23046875,6165.7998046875,2047.6300048828125
2016-05-19,16646.66015625,9795.8896484375,6053.39990234375,2040.0400390625
2016-05-20,16736.349609375,9916.01953125,6156.2998046875,2052.320068359375
2016-05-23,16654.599609375,9842.2900390625,6136.39990234375,2048.0400390625
2016-05-24,16498.759765625,10057.3095703125,6219.2998046875,2076.06005859375
2016-05-25,16757.349609375,10205.2099609375,6262.89990234375,2090.5400390625
2016-05-26,16772.4609375,10272.7099609375,6265.7001953125,2090.10009765625
2016-05-27,16834.83984375,10286.3095703125,6270.7998046875,2099.06005859375
2016-05-30,17068.01953125,10333.23046875,6270.7998046875,2099.06005859375
2016-05-31,17234.98046875,10262.740234375,6230.7998046875,2096.949951171875
2016-06-01,16955.73046875,10204.4404296875,6191.89990234375,2099.330078125
2016-06-02,16562.55078125,10208.0,6185.60009765625,2105.260009765625
2016-06-03,16642.23046875,10103.259765625,6209.60009765625,2099.1298828125
2016-06-06,16580.029296875,10121.080078125,6273.39990234375,2109.409912109375
2016-06-07,16675.44921875,10287.6796875,6284.5,2112.1298828125
2016-06-08,16830.919921875,10217.0302734375,6301.5,2119.1201171875
2016-06-09,16668.41015625,10088.8701171875,6231.89990234375,2115.47998046875
2016-06-10,16601.359375,9834.6201171875,6115.7998046875,2096.070068359375
2016-06-13,16019.1796875,9657.4404296875,6045.0,2079.06005859375
2016-06-14,15859.0,9519.2001953125,5923.5,2075.320068359375
2016-06-15,15919.580078125,9606.7099609375,5966.7998046875,2071.5
2016-06-16,15434.1396484375,9550.4697265625,5950.5,2077.989990234375
2016-06-17,15599.66015625,9631.3603515625,6021.10009765625,2071.219970703125
2016-06-20,15965.2998046875,9962.01953125,6204.0,2083.25
2016-06-21,16169.1103515625,10015.5400390625,6226.60009765625,2088.89990234375
2016-06-22,16065.7197265625,10071.0595703125,6261.2001953125,2085.449951171875
2016-06-23,16238.349609375,10257.0302734375,6338.10009765625,2113.320068359375
2016-06-24,14952.01953125,9557.16015625,6138.7001953125,2037.4100341796875
2016-06-27,15309.2099609375,9268.66015625,5982.2001953125,2000.5400390625
2016-06-28,15323.1396484375,9447.2802734375,6140.39990234375,2036.0899658203125
2016-06-29,15566.830078125,9612.26953125,6360.10009765625,2070.77001953125
2016-06-30,15575.919921875,9680.08984375,6504.2998046875,2098.860107421875
2016-07-01,15682.48046875,9776.1201171875,6577.7998046875,2102.949951171875
2016-07-04,15775.7998046875,9709.08984375,6522.2998046875,2102.949951171875
2016-07-05,15669.330078125,9532.6103515625,6545.39990234375,2088.550048828125
2016-07-06,15378.990234375,9373.259765625,6463.60009765625,2099.72998046875
2016-07-07,15276.240234375,9418.7802734375,6533.7998046875,2097.89990234375
2016-07-08,15106.98046875,9629.66015625,6590.60009765625,2129.89990234375
2016-07-11,15708.8203125,9833.41015625,6682.89990234375,2137.159912109375
2016-07-12,16095.650390625,9964.0703125,6680.7001953125,2152.139892578125
2016-07-13,16231.4296875,9930.7099609375,6670.39990234375,2152.429931640625
2016-07-14,16385.890625,10068.2998046875,6654.5,2163.75
2016-07-15,16497.849609375,10066.900390625,6669.2001953125,2161.739990234375
2016-07-18,16497.849609375,10063.1298828125,6695.39990234375,2166.889892578125
2016-07-19,16723.310546875,9981.240234375,6697.39990234375,2163.780029296875
2016-07-20,16681.890625,10142.009765625,6729.0,2173.02001953125
2016-07-21,16810.220703125,10156.2099609375,6699.89990234375,2165.169921875
2016-07-22,16627.25,10147.4599609375,6730.5,2175.030029296875
2016-07-25,16620.2890625,10198.240234375,6710.10009765625,2168.47998046875
2016-07-26,16383.0400390625,10247.759765625,6724.0,2169.179931640625
2016-07-27,16664.8203125,10319.5498046875,6750.39990234375,2166.580078125
2016-07-28,16476.83984375,10274.9296875,6721.10009765625,2170.06005859375
2016-07-29,16569.26953125,10337.5,6724.39990234375,2173.60009765625
2016-08-01,16635.76953125,10330.51953125,6694.0,2170.840087890625
2016-08-02,16391.44921875,10144.33984375,6645.39990234375,2157.030029296875
2016-08-03,16083.1103515625,10170.2099609375,6634.39990234375,2163.7900390625
2016-08-04,16254.8896484375,10227.8603515625,6740.2001953125,2164.25
2016-08-05,16254.4501953125,10367.2099609375,6793.5,2182.8701171875
2016-08-08,16650.5703125,10432.3603515625,6809.10009765625,2180.889892578125
2016-08-09,16764.970703125,10692.900390625,6851.2998046875,2181.739990234375
2016-08-10,16735.119140625,10650.8896484375,6866.39990234375,2175.489990234375
2016-08-11,16735.119140625,10742.83984375,6914.7001953125,2185.7900390625
2016-08-12,16919.919921875,10713.4296875,6916.0,2184.050048828125
2016-08-15,16869.560546875,10739.2099609375,6941.2001953125,2190.14990234375
2016-08-16,16596.509765625,10676.650390625,6893.89990234375,2178.14990234375
2016-08-17,16745.640625,10537.669921875,6859.2001953125,2182.219970703125
2016-08-18,16486.009765625,10603.0302734375,6869.0,2187.02001953125
2016-08-19,16545.8203125,10544.3603515625,6859.0,2183.8701171875
2016-08-22,16598.189453125,10494.349609375,6828.5,2182.639892578125
2016-08-23,16497.359375,10592.8798828125,6868.5,2186.89990234375
2016-08-24,16597.30078125,10622.9697265625,6835.7998046875,2175.43994140625
2016-08-25,16555.94921875,10529.58984375,6816.89990234375,2172.469970703125
2016-08-26,16360.7099609375,10587.76953125,6838.10009765625,2169.0400390625
2016-08-29,16737.490234375,10544.4404296875,6838.10009765625,2180.3798828125
2016-08-30,16725.359375,10657.6396484375,6820.7998046875,2176.1201171875
2016-08-31,16887.400390625,10592.6904296875,6781.5,2170.949951171875
2016-09-01,16926.83984375,10534.3095703125,6746.0,2170.860107421875
2016-09-02,16925.6796875,10683.8203125,6894.60009765625,2179.97998046875
2016-09-05,17037.630859375,10672.2197265625,6879.39990234375,2179.97998046875
2016-09-06,17081.98046875,10687.1396484375,6826.10009765625,2186.47998046875
2016-09-07,17012.439453125,10752.98046875,6846.60009765625,2186.159912109375
2016-09-08,16958.76953125,10675.2900390625,6858.7001953125,2181.300048828125
2016-09-09,16965.759765625,10573.4404296875,6777.0,2127.81005859375
2016-09-12,16672.919921875,10431.76953125,6700.89990234375,2159.0400390625
2016-09-13,16729.0390625,10386.599609375,6665.60009765625,2127.02001953125
2016-09-14,16614.240234375,10378.400390625,6673.2998046875,2125.77001953125
2016-09-15,16405.009765625,10431.2001953125,6730.2998046875,2147.260009765625
2016-09-16,16519.2890625,10276.169921875,6710.2998046875,2139.159912109375
2016-09-19,16519.2890625,10373.8701171875,6813.60009765625,2139.1201171875
2016-09-20,16492.150390625,10393.8603515625,6830.7998046875,2139.760009765625
2016-09-21,16807.619140625,10436.490234375,6834.7998046875,2163.1201171875
2016-09-22,16807.619140625,10674.1796875,6911.39990234375,2177.179931640625
2016-09-23,16754.01953125,10626.9697265625,6909.39990234375,2164.68994140625
2016-09-26,16544.560546875,10393.7099609375,6818.0,2146.10009765625
2016-09-27,16683.9296875,10361.48046875,6807.7001953125,2159.929931640625
2016-09-28,16465.400390625,10438.33984375,6849.39990234375,2171.3701171875
2016-09-29,16693.7109375,10405.5400390625,6919.39990234375,2151.1298828125
2016-09-30,16449.83984375,10511.01953125,6899.2998046875,2168.27001953125
2016-10-03,16598.669921875,10511.01953125,6983.5,2161.199951171875
2016-10-04,16735.650390625,10619.6103515625,7074.2998046875,2150.489990234375
2016-10-05,16819.240234375,10585.7802734375,7033.2998046875,2159.72998046875
2016-10-06,16899.099609375,10568.7998046875,7000.0,2160.77001953125
2016-10-07,16860.08984375,10490.8603515625,7044.39990234375,2153.739990234375
2016-10-10,16860.08984375,10624.080078125,7097.5,2163.659912109375
2016-10-11,17024.759765625,10577.16015625,7070.89990234375,2136.72998046875
2016-10-12,16840.0,10523.0703125,7024.0,2139.179931640625
2016-10-13,16774.240234375,10414.0703125,6977.7001953125,2132.550048828125
2016-10-14,16856.369140625,10580.3798828125,7013.60009765625,2132.97998046875
2016-10-17,16900.119140625,10503.5703125,6947.60009765625,2126.5
2016-10-18,16963.609375,10631.5498046875,7000.10009765625,2139.60009765625
2016-10-19,16998.91015625,10645.6796875,7021.89990234375,2144.2900390625
2016-10-20,17235.5,10701.3896484375,7026.89990234375,2141.340087890625
2016-10-21,17184.58984375,10710.73046875,7020.5,2141.159912109375
2016-10-24,17234.419921875,10761.169921875,6986.39990234375,2151.330078125
2016-10-25,17365.25,10757.3095703125,7017.60009765625,2143.159912109375
2016-10-26,17391.83984375,10709.6796875,6958.10009765625,2139.429931640625
2016-10-27,17336.419921875,10717.080078125,6986.60009765625,2133.0400390625
2016-10-28,17446.41015625,10696.1904296875,6996.2998046875,2126.409912109375
2016-10-31,17425.01953125,10665.009765625,6954.2001953125,2126.14990234375
2016-11-01,17442.400390625,10526.16015625,6917.10009765625,2111.719970703125
2016-11-02,17134.6796875,10370.9296875,6845.39990234375,2097.93994140625
2016-11-03,17134.6796875,10325.8798828125,6790.5,2088.659912109375
2016-11-04,16905.359375,10259.1298828125,6693.2998046875,2085.179931640625
2016-11-07,17177.2109375,10456.9501953125,6806.89990234375,2131.52001953125
2016-11-08,17171.380859375,10482.3203125,6843.10009765625,2139.56005859375
2016-11-09,16251.5400390625,10646.009765625,6911.7998046875,2163.260009765625
2016-11-10,17344.419921875,10630.1201171875,6828.0,2167.47998046875
2016-11-11,17374.7890625,10667.9501953125,6730.39990234375,2164.449951171875
2016-11-14,17672.619140625,10693.6904296875,6753.2001953125,2164.199951171875
2016-11-15,17668.150390625,10735.1396484375,6792.7001953125,2180.389892578125
2016-11-16,17862.2109375,10663.8701171875,6749.7001953125,2176.93994140625
2016-11-17,17862.630859375,10685.5400390625,6794.7001953125,2187.1201171875
2016-11-18,17967.41015625,10664.5595703125,6775.7998046875,2181.89990234375
2016-11-21,18106.01953125,10685.1298828125,6778.0,2198.179931640625
2016-11-22,18162.939453125,10713.849609375,6819.7001953125,2202.93994140625
2016-11-23,18162.939453125,10662.4404296875,6817.7001953125,2204.719970703125
2016-11-24,18333.41015625,10689.259765625,6829.2001953125,2204.719970703125
2016-11-25,18381.220703125,10699.26953125,6840.7998046875,2213.35009765625
2016-11-28,18356.890625,10582.669921875,6799.5,2201.719970703125
2016-11-29,18307.0390625,10620.490234375,6772.0,2204.659912109375
2016-11-30,18308.48046875,10640.2998046875,6783.7998046875,2198.81005859375
2016-12-01,18513.119140625,10534.0498046875,6752.89990234375,2191.080078125
2016-12-02,18426.080078125,10513.349609375,6730.7001953125,2191.949951171875
2016-12-05,18274.990234375,10684.830078125,6746.7998046875,2204.7099609375
2016-12-06,18360.5390625,10775.3203125,6779.7998046875,2212.22998046875
2016-12-07,18496.689453125,10986.6904296875,6902.2001953125,2241.35009765625
2016-12-08,18765.470703125,11179.419921875,6931.60009765625,2246.18994140625
2016-12-09,18996.369140625,11203.6298828125,6954.2001953125,2259.530029296875
2016-12-12,19155.029296875,11190.2099609375,6890.39990234375,2256.9599609375
2016-12-13,19250.51953125,11284.650390625,6968.60009765625,2271.719970703125
2016-12-14,19253.609375,11244.83984375,6949.2001953125,2253.280029296875
2016-12-15,19273.7890625,11366.400390625,6999.0,2262.030029296875
2016-12-16,19401.150390625,11404.009765625,7011.60009765625,2258.070068359375
2016-12-19,19391.599609375,11426.7001953125,7017.2001953125,2262.530029296875
2016-12-20,19494.529296875,11464.740234375,7044.0,2270.760009765625
2016-12-21,19444.490234375,11468.6396484375,7041.39990234375,2265.179931640625
2016-12-22,19427.669921875,11456.099609375,7063.7001953125,2260.9599609375
2016-12-23,19427.669921875,11449.9296875,7068.2001953125,2263.7900390625
2016-12-26,19396.640625,11449.9296875,7068.2001953125,2263.7900390625
2016-12-27,19403.060546875,11472.240234375,7068.2001953125,2268.8798828125
2016-12-28,19401.720703125,11474.990234375,7106.10009765625,2249.919921875
2016-12-29,19145.140625,11451.0498046875,7120.2998046875,2249.260009765625
2016-12-30,19114.369140625,11481.0595703125,7142.7998046875,2238.830078125
2017-01-02,19114.369140625,11598.330078125,7142.7998046875,2238.830078125
2017-01-03,19114.369140625,11584.240234375,7177.89990234375,2257.830078125
2017-01-04,19594.16015625,11584.3095703125,7189.7001953125,2270.75
2017-01-05,19520.689453125,11584.9404296875,7195.2998046875,2269.0
2017-01-06,19454.330078125,11599.009765625,7210.10009765625,2276.97998046875
2017-01-09,19454.330078125,11563.990234375,7237.7998046875,2268.89990234375
2017-01-10,19301.439453125,11583.2998046875,7275.5,2268.89990234375
2017-01-11,19364.669921875,11646.169921875,7290.5,2275.320068359375
2017-01-12,19134.69921875,11521.0400390625,7292.39990234375,2270.43994140625
2017-01-13,19287.279296875,11629.1796875,7337.7998046875,2274.639892578125
2017-01-16,19095.240234375,11554.7099609375,7327.10009765625,2274.639892578125
2017-01-17,18813.529296875,11540.0,7220.39990234375,2267.889892578125
2017-01-18,18894.369140625,11599.3896484375,7247.60009765625,2271.889892578125
2017-01-19,19072.25,11596.8896484375,7208.39990234375,2263.68994140625
2017-01-20,19137.91015625,11630.1298828125,7198.39990234375,2271.31005859375
2017-01-23,18891.029296875,11545.75,7151.2001953125,2265.199951171875
2017-01-24,18787.990234375,11594.9404296875,7150.2998046875,2280.070068359375
2017-01-25,19057.5,11806.0498046875,7164.39990234375,2298.3701171875
2017-01-26,19402.390625,11848.6298828125,7161.5,2296.679931640625
2017-01-27,19467.400390625,11814.26953125,7184.5,2294.68994140625
2017-01-30,19368.849609375,11681.8896484375,7118.5,2280.89990234375
2017-01-31,19041.33984375,11535.3095703125,7099.2001953125,2278.8701171875
2017-02-01,19148.080078125,11659.5,7107.7001953125,2279.550048828125
2017-02-02,18914.580078125,11627.9501953125,7140.7998046875,2280.85009765625
2017-02-03,18918.19921875,11651.490234375,7188.2998046875,2297.419921875
2017-02-06,18976.7109375,11509.83984375,7172.2001953125,2292.56005859375
2017-02-07,18910.779296875,11549.4404296875,7186.2001953125,2293.080078125
2017-02-08,19007.599609375,11543.3798828125,7188.7998046875,2294.669921875
2017-02-09,18907.669921875,11642.8603515625,7229.5,2307.8701171875
2017-02-10,19378.9296875,11666.9697265625,7258.7998046875,2316.10009765625
2017-02-13,19459.150390625,11774.4296875,7278.89990234375,2328.25
2017-02-14,19238.98046875,11771.8095703125,7268.60009765625,2337.580078125
2017-02-15,19437.98046875,11793.9296875,7302.39990234375,2349.25
2017-02-16,19347.529296875,11757.240234375,7277.89990234375,2347.219970703125
2017-02-17,19234.619140625,11757.01953125,7300.0,2351.159912109375
2017-02-20,19251.080078125,11827.6201171875,7299.89990234375,2351.159912109375
2017-02-21,19381.439453125,11967.490234375,7274.7998046875,2365.3798828125
2017-02-22,19379.869140625,11998.58984375,7302.2998046875,2362.820068359375
2017-02-23,19371.4609375,11947.830078125,7271.39990234375,2363.81005859375
2017-02-24,19283.5390625,11804.0302734375,7243.7001953125,2367.340087890625
2017-02-27,19107.470703125,11822.669921875,7253.0,2369.75
